Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
24/01/2023 12:00:00 am,51.02203071873685,0.094689414881329981,0,1.1167201336181833,0,124.22206238896739,56.464573813166993,0,1,0,0,0.033922851734266346
25/01/2023 12:00:00 am,45.08715206567264,0.091056084000030069,-7.0377105256537327,1.1938879565895504,0,124.31311847296742,56.505962942257916,0,0.97087837837837832,0,0,0
26/01/2023 12:00:00 am,39.492363160471356,0,-6.8340096788730023,1.2392207736717216,0,0,0,0,0.96964102447041645,0,0,0
27/01/2023 12:00:00 am,34.700035518821373,0,-5.9433264691816241,1.1509988275316425,0,0,0,0,0.95782037308377577,0,0,0
28/01/2023 12:00:00 am,30.54760364935375,0,-5.2295402093826624,1.0771083399150392,0,0,0,0,0.93356232119947169,0,0,0
29/01/2023 12:00:00 am,26.595487727109024,0,-5.0592848455877402,1.1071689233430129,0,0,0,0,0.90844290083948731,0,0,0
30/01/2023 12:00:00 am,22.980400825707793,0,-4.7114951547951875,1.0964082533939581,0,0,0,0,0.88327087257242065,0,0,0
31/01/2023 12:00:00 am,19.664117033220268,0,-4.4065201214018188,1.0902363289142931,0,0,0,0,0.85518739714767666,0,0,0
1/02/2023 12:00:00 am,16.511813215613145,0,-4.2792671045718009,1.1269632869646773,0,0,0,0,0.84901966371896187,0,0,0
2/02/2023 12:00:00 am,13.806176194834507,0,-3.7584869882958145,1.0528499675171759,0,0,0,0,0.83046772777056033,0,0,0
3/02/2023 12:00:00 am,11.469880308178544,0,-3.3227246892177362,0.98642880256177368,0,0,0,0,0.81247314452379238,0,0,0
4/02/2023 12:00:00 am,9.3372561009401487,0,-3.1088990351085144,0.9762748278701201,0,0,0,0,0.81516814524982251,0,0,0
5/02/2023 12:00:00 am,7.5327259248504692,0,-2.6989508447951849,0.89442066870550574,0,0,0,0,0.79834952520607716,0,0,0
6/02/2023 12:00:00 am,5.9743773986090654,0,-2.391488226757545,0.83313970051614128,0,0,0,0,0.78015311976103985,0,0,0
7/02/2023 12:00:00 am,4.5960003592469478,0,-2.1715003783942564,0.7931233390321385,0,0,0,0,0.76616249490263333,0,0,0
8/02/2023 12:00:00 am,3.2840335258228919,0,-2.1256492949190289,0.81368246149497314,0,0,0,0,0.7456372839089721,0,0,0
9/02/2023 12:00:00 am,1.9993155774280023,0,-2.1487908775668529,0.86407292917196332,0,0,0,0,0.75036883462734105,0,0,0
10/02/2023 12:00:00 am,0.88457191636966004,0,-1.9305514819977816,0.81580782093943938,0,0,0,0,0.7439754754768666,0,0,0
11/02/2023 12:00:00 am,-0.16464673228352289,0,-1.8865563824314791,0.83733773377829623,0,0,0,0,0.73367875815140016,0,0,0
12/02/2023 12:00:00 am,-1.1591577398408954,0,-1.866224932074843,0.87171392451747054,0,0,0,0,0.74283678919761509,0,0,0
13/02/2023 12:00:00 am,-1.9749303125762836,0,-1.6027036728517317,0.7869311001163436,0,0,0,0,0.73981599375550455,0,0,0
14/02/2023 12:00:00 am,-2.6709492000910577,0,-1.4326630750526732,0.73664418753789884,0,0,0,0,0.75019822631873379,0,0,0
15/02/2023 12:00:00 am,-3.3166521701701965,0,-1.3976892334925282,0.75198626341338948,0,0,0,0,0.74441624363373837,0,0,0
16/02/2023 12:00:00 am,-3.9076551183172756,0,-1.3542427675697297,0.76323981942265051,0,0,0,0,0.73266017284264751,0,0,0
17/02/2023 12:00:00 am,-4.4497568605226032,0,-1.3258878391443432,0.78378609693901591,0,0,0,0,0.71488557357663007,0,0,0
18/02/2023 12:00:00 am,-4.9539221910906921,0,-1.3319826872253344,0.82781735665724554,0,0,0,0,0.70026389812811973,0,0,0
19/02/2023 12:00:00 am,-5.5142104643586416,0,-1.6473298115664079,1.0870415382984584,0,0,0,0,0.89579784121545747,0,29.600000000000009,0
20/02/2023 12:00:00 am,-5.9768377503331491,0,-1.5823065998288541,1.1196793138543464,0,0,0,0,0.91672222388531011,0,0,0
21/02/2023 12:00:00 am,-6.3397958971437465,0,-1.5195898712043743,1.1566317243937765,0,0,0,0,0.91281302714254153,0,0,0
22/02/2023 12:00:00 am,-6.5787597434180256,0,-1.3156213158574843,1.0766574695832047,0,0,0,0,0.93322897929505744,0,0,0
23/02/2023 12:00:00 am,-6.7156119237343708,0,-1.0945045008090233,0.95765232049267823,0,0,0,0,0.93512319799996502,0,0,0
24/02/2023 12:00:00 am,-6.7870951234060684,0,-1.0897422395950684,1.0182590399233709,0,0,0,0,0.92367358941077682,0,0,0
25/02/2023 12:00:00 am,-6.7857802227041066,0,-1.0304582177482331,1.031773118450195,0,0,0,0,0.90948467292590551,0,0,0
26/02/2023 12:00:00 am,-6.7208990238734065,0,-0.90022771659721457,0.96510891542791455,0,0,0,0,0.88959821106617121,0,0,0
27/02/2023 12:00:00 am,-6.5983558519820704,0,-0.83830782469982523,0.96085099659116113,0,0,0,0,0.87229068822194944,0,0,0
28/02/2023 12:00:00 am,-6.4248703693758644,0,-0.76875537582317577,0.94224085842938154,0,0,0,0,0.86829521388201525,0,0,0
1/03/2023 12:00:00 am,-6.2024812258194526,0,-0.7151435320161994,0.93753267557261166,0,0,0,0,0.86438612817645821,0,0,0
2/03/2023 12:00:00 am,-5.9439676470134719,0,-0.643500514035523,0.90201409284150358,0,0,0,0,0.84941753730742031,0,0,0
3/03/2023 12:00:00 am,-5.629891297804738,0,-0.62728338361064573,0.94135973281937935,0,0,0,0,0.84885698743866378,0,0,0
