Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
3/08/2023 12:00:00 am,50.508329418540633,0.070022026224691558,0,0.5783514447653223,0,124.24529031260177,56.475131960273529,0,1,0,0,0.025553672069089206
4/08/2023 12:00:00 am,47.453707451276138,0.067828160365650092,-3.5852638717998895,0.59847006490104049,0,124.31311847296742,56.505962942257916,0,1,1.4900000000000091,0,0
5/08/2023 12:00:00 am,44.842020097236862,0,-3.155043509706184,0.54335615566690709,0,0,0,0,0.9987162162162162,0,0,0
6/08/2023 12:00:00 am,42.294598948649089,0,-3.0969840992228947,0.54956295063512284,0,0,0,0,1,2.5221952702702595,0,0
7/08/2023 12:00:00 am,39.622436660783009,0,-3.2712307594817069,0.59906847161562682,0,0,0,0,1,2.7299999999999898,0,0
8/08/2023 12:00:00 am,37.187346897854198,0,-3.0029683069195592,0.56787854399074456,0,0,0,0,0.99344594594594593,0,0,0
9/08/2023 12:00:00 am,34.964525956982925,0,-2.7611326341471418,0.53831169327587014,0,0,0,0,0.98616389243973712,0,0,0
10/08/2023 12:00:00 am,32.885302005104343,0,-2.6014876576675121,0.52226370578893022,0,0,0,0,0.9895885008766756,0,0,0
11/08/2023 12:00:00 am,30.800752518759232,0,-2.627905642012017,0.54335615566690709,0,0,0,0,0.98829761525778692,0,0,0
12/08/2023 12:00:00 am,28.644278593855308,0,-2.741286099592795,0.58481217468887003,0,0,0,0,0.97624816550922111,0,0,0
13/08/2023 12:00:00 am,26.603976189103783,0,-2.6168998215656174,0.57659741681409382,0,0,0,0,0.96908999934344664,0,0,0
14/08/2023 12:00:00 am,24.661939477520963,0,-2.5139734370999953,0.571936725517175,0,0,0,0,0.96916359867651003,0,0,0
15/08/2023 12:00:00 am,22.813765498289914,0,-2.4154742994383938,0.56730032020734522,0,0,0,0,0.98132664585611007,0,0,0
16/08/2023 12:00:00 am,21.049974709269684,0,-2.3282056722347093,0.56441488321447841,0,0,0,0,0.98050547767730212,0,0,0
17/08/2023 12:00:00 am,19.319684637563025,0,-2.3080564603286078,0.57776638862194818,0,0,0,0,0.98408631396623136,0,0,0
18/08/2023 12:00:00 am,17.803772924278569,0,-2.0436736917448286,0.52776197846037354,0,0,0,0,0.97964887885684349,0,0,0
19/08/2023 12:00:00 am,16.275186851903488,0,-2.0832611998107637,0.55467512743568181,0,0,0,0,0.99288174114711758,0,0,0
20/08/2023 12:00:00 am,14.788822149303574,0,-2.0496280612248015,0.56326335862488675,0,0,0,0,0.99115938107122648,0,0,0
21/08/2023 12:00:00 am,13.3398171641796,0,-2.0232690182450312,0.57426403312105656,0,0,0,0,0.98116163393295741,0,0,0
22/08/2023 12:00:00 am,12.052503894295842,0,-1.820610883084619,0.533297613200862,0,0,0,0,0.97697074847621046,0,0,0
23/08/2023 12:00:00 am,10.822299099526484,0,-1.7623922883151764,0.53218749354581762,0,0,0,0,0.98020914441040585,0,0,0
24/08/2023 12:00:00 am,9.535193711503176,0,-1.8701509770377456,0.58304558901443826,0,0,0,0,0.97341007542968294,0,0,0
25/08/2023 12:00:00 am,8.2854179135712052,0,-1.8446634551837562,0.59488765725178561,0,0,0,0,0.96471245530796623,0,0,0
26/08/2023 12:00:00 am,7.1104015127962459,0,-1.7634357010881629,0.58841930031320366,0,0,0,0,0.95258675164684936,0,0,0
27/08/2023 12:00:00 am,5.996284421689495,0,-1.701507522831669,0.58739043172491767,0,0,0,0,0.950382934173156,0,0,0
28/08/2023 12:00:00 am,4.9122869140006591,0,-1.686754631487041,0.60275712379820534,0,0,0,0,0.94238363643014789,0,0,0
29/08/2023 12:00:00 am,3.9056449411123473,0,-1.597824239267581,0.59118226637926929,0,0,0,0,0.93245125645362592,0,0,0
30/08/2023 12:00:00 am,2.9660296634418573,0,-1.5226627416641136,0.58304746399362362,0,0,0,0,0.92932917367231882,0,0,0
31/08/2023 12:00:00 am,2.0381807332164477,0,-1.5375765220842013,0.60972759185879155,0,0,0,0,0.92959275042392198,0,0,0
1/09/2023 12:00:00 am,1.2528135788966657,0,-1.3317933758397373,0.54642622151995535,0,13.060413942285274,5.936551791947851,0,0.91848606344946304,0,0,0.0083229824249455124
2/09/2023 12:00:00 am,211.53452950868189,0.96389909954319108,-1.3094172685169951,0.55503229784540031,265,14.024313041828465,6.3746877462856668,52.999999999999986,0.90613719793102065,0,0,0.010422398842457508
3/09/2023 12:00:00 am,209.66755535926535,1.1172457392446926,-1.3351597984003689,0.58543138822853424,0,15.141558781073158,6.8825267186696157,0,0.89049774294689377,0,0,0.013274819040769175
4/09/2023 12:00:00 am,207.75076778591225,1.216302120099737,-1.2829600003279182,0.58247454707454571,0,16.357860901172895,7.4353913187149523,0,0.87888372618052168,0,0,0.016934435593085755
5/09/2023 12:00:00 am,205.89700979746644,1.2376132554619907,-1.161670782278847,0.54552604929502413,0,17.595474156634886,7.9979427984704019,0,0.87064552596304479,0,0,0.021299179763526903
6/09/2023 12:00:00 am,203.6933263512793,1.5471411625498028,-1.2782482935214716,0.6217060098841396,0,19.142615319184689,8.7011887814475859,0,0.85664436011659961,0,0,0.027736849489313192
7/09/2023 12:00:00 am,201.64688278655242,1.5046248750717055,-1.0921708651871711,0.55035217553201854,0,20.647240194256394,9.3851091792074524,0,0.84606364858500394,0,0,0.035118909812290794
8/09/2023 12:00:00 am,199.48279316325687,1.656923822958106,-1.0588962353345863,0.55173043499712671,0,22.3041640172145,10.138256371461136,0,0.8306568493216181,0,0,0.044610448145659953
