Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
24/01/2023 12:00:00 am,51.128371411512482,0.091299548145045151,0,1.2196709596575299,0,124.22862455355725,56.467556615253301,0,1,0,0,0.031577638832682053
25/01/2023 12:00:00 am,45.017779515817359,0.084493919410164153,-7.2587818952556775,1.2326839189707188,0,124.31311847296742,56.505962942257916,0,0.97513513513513506,0,0,0
26/01/2023 12:00:00 am,39.023838340828057,0,-7.3292869700912435,1.335345795101947,0,0,0,0,0.96028341855368882,0,0,0
27/01/2023 12:00:00 am,33.699562367229987,0,-6.6213182839401004,1.2970423103420292,0,0,0,0,0.96745009120881298,0,0,0
28/01/2023 12:00:00 am,28.982514439055624,0,-5.9726589123112639,1.2556109841368999,0,0,0,0,0.94942568348621059,0,0,0
29/01/2023 12:00:00 am,24.604572228440702,0,-5.652999367587725,1.2750571569728033,0,0,0,0,0.92224036549960087,0,0,0
30/01/2023 12:00:00 am,20.659361602979889,0,-5.2056376278583016,1.2604270023974871,0,0,0,0,0.90617754443998366,0,0,0
31/01/2023 12:00:00 am,17.256476127762905,0,-4.5948942678835749,1.1920087926665901,0,0,0,0,0.88243367671487605,0,0,0
1/02/2023 12:00:00 am,14.097179276669864,0,-4.3738931592561201,1.21459630816308,0,0,0,0,0.89718145725387799,0,0,0
2/02/2023 12:00:00 am,11.212055671301091,0,-4.1077286564599973,1.2226050510912227,0,0,0,0,0.91168482542316454,0,0,0
3/02/2023 12:00:00 am,8.6312653537958948,0,-3.7903179602012784,1.2095276426960824,0,0,0,0,0.88696152064329181,0,0,0
4/02/2023 12:00:00 am,6.338758715444583,0,-3.483995285302349,1.1914886469510373,0,0,0,0,0.89835858187668416,0,0,0
5/02/2023 12:00:00 am,4.3675657010573001,0,-3.1087716171068465,1.1375786027195638,0,0,0,0,0.88900196684078814,0,0,0
6/02/2023 12:00:00 am,2.7140818370818196,0,-2.7115227512598494,1.0580388872843689,0,0,0,0,0.8679706342846687,0,0,0
7/02/2023 12:00:00 am,1.2651606956725165,0,-2.4764594977408194,1.0275383563315164,0,0,0,0,0.86562113387234096,0,0,0
8/02/2023 12:00:00 am,-0.073247214922509407,0,-2.3959677798312384,1.0575598692362125,0,0,0,0,0.86163896962426734,0,0,0
9/02/2023 12:00:00 am,-1.2440583685098983,0,-2.208751354670369,1.0379402010829801,0,0,0,0,0.84233069421259754,0,0,0
10/02/2023 12:00:00 am,-2.2893363561403519,0,-2.092147606113528,1.0468696184830741,0,0,0,0,0.84011677245589667,0,0,0
11/02/2023 12:00:00 am,-3.2178118495513299,0,-1.9902112461304,1.0617357527194213,0,0,0,0,0.85460568191614472,0,0,0
12/02/2023 12:00:00 am,-4.047005024512635,0,-1.9283754996971965,1.0991823247358914,0,0,0,0,0.84638434369206372,0,0,0
13/02/2023 12:00:00 am,-4.7563220830968227,0,-1.8204392588654201,1.1111222002812327,0,0,0,0,0.83060998902485506,0,0,0
14/02/2023 12:00:00 am,-5.3337740807083769,0,-1.6683171651032609,1.0908651674917069,0,0,0,0,0.81641355079980993,0,0,0
15/02/2023 12:00:00 am,-5.7801326869466134,0,-1.4849198408794422,1.0385612346412056,0,0,0,0,0.80719593351919317,0,0,0
16/02/2023 12:00:00 am,-6.1182173728355744,0,-1.3329612745410628,0.9948765886521016,0,0,0,0,0.79096674282963597,0,0,0
17/02/2023 12:00:00 am,-6.3788865155967338,0,-1.2814703755608292,1.0208012327996698,0,0,0,0,0.79166746399631149,0,0,0
18/02/2023 12:00:00 am,-6.5601865316539287,0,-1.2272149316524121,1.045914915595217,0,0,0,0,0.79204188191585878,0,0,0
19/02/2023 12:00:00 am,-6.6616145209274888,0,-1.1880805469923956,1.0866525577188353,0,0,0,0,0.79876409792021996,0,0,0
20/02/2023 12:00:00 am,-6.679323338188496,0,-1.1083384604155384,1.0906296431545313,0,0,0,0,0.78649811570940364,0,0,0
21/02/2023 12:00:00 am,-6.62073921820254,0,-0.99721584779118189,1.0557999677771381,0,0,0,0,0.77560958224485521,0,0,0
22/02/2023 12:00:00 am,-6.4867264326141933,0,-0.95468579924053643,1.088698584828883,0,0,0,0,0.80133008682817097,0,0,0
23/02/2023 12:00:00 am,-6.3060047806034039,0,-0.79779324784522032,0.97851489985600981,0,0,0,0,0.78580998868805374,0,0,0
24/02/2023 12:00:00 am,-6.0893113092410243,0,-0.69372611027279163,0.910419581635171,0,0,0,0,0.77766578828524058,0,0,0
25/02/2023 12:00:00 am,-5.8207961514722157,0,-0.66551630655332872,0.93403146432213702,0,0,0,0,0.76483815175621728,0,0,0
26/02/2023 12:00:00 am,-5.5267982562029214,0,-0.58678802786070605,0.88078592313000004,0,0,0,0,0.75246608602756904,0,0,0
27/02/2023 12:00:00 am,-5.2055332611613663,0,-0.5332513198066664,0.85451631484822121,0,0,0,0,0.7365939563209376,0,0,0
28/02/2023 12:00:00 am,-4.8384807867683275,0,-0.51490018585350583,0.88195266024654451,0,0,0,0,0.72074667498048173,0,0,0
1/03/2023 12:00:00 am,-4.4502674355141973,0,-0.46590403962751736,0.85411739088164729,0,0,0,0,0.71918286937621878,0,0,0
2/03/2023 12:00:00 am,-4.034127422372598,0,-0.43248675553888916,0.84862676868048847,0,0,0,0,0.7189944139101041,0,0,0
3/03/2023 12:00:00 am,-3.5903433850020092,0,-0.40247788987021238,0.84626192724080107,0,0,0,0,0.70754061652638423,0,0,0
