Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
24/01/2023 12:00:00 am,50.548583644330172,0.56813648928800831,0,1.1167201336181833,0,745.33237433380441,338.78744287900196,0,1,0,0,0.033922851734266346
25/01/2023 12:00:00 am,70.139475145360308,0.54633650400023726,18.943340048440827,1.1938879565895504,0,745.87871083780465,339.03577765354754,0,0.97087837837837832,0,0,0
26/01/2023 12:00:00 am,89.227821900003605,0,17.849125980971582,1.2392207736717216,0,0,0,0,0.96964102447041645,0,0,0
27/01/2023 12:00:00 am,105.41697924867708,0,15.038158521141838,1.1509988275316425,0,0,0,0,0.95782037308377577,0,0,0
28/01/2023 12:00:00 am,119.31934175058345,0,12.825254161991325,1.0771083399150392,0,0,0,0,0.93356232119947169,0,0,0
29/01/2023 12:00:00 am,132.44383232788874,0,12.017321653962284,1.1071689233430129,0,0,0,0,0.90844290083948731,0,0,0
30/01/2023 12:00:00 am,144.36279175346735,0,10.82255117218466,1.0964082533939581,0,0,0,0,0.88327087257242065,0,0,0
31/01/2023 12:00:00 am,155.23343364716484,0,9.7804055647832087,1.0902363289142931,0,0,0,0,0.85518739714767666,0,0,0
1/02/2023 12:00:00 am,165.52451377865762,0,9.1641168445281096,1.1269632869646773,0,0,0,0,0.84901966371896187,0,0,0
2/02/2023 12:00:00 am,174.341014683438,0,7.7636509372632077,1.0528499675171759,0,0,0,0,0.83046772777056033,0,0,0
3/02/2023 12:00:00 am,181.95867560315278,0,6.6312321171530186,0.98642880256177368,0,0,0,0,0.81247314452379238,0,0,0
4/02/2023 12:00:00 am,188.93405072855782,0,5.9991002975348948,0.9762748278701201,0,0,0,0,0.81516814524982251,0,0,0
5/02/2023 12:00:00 am,194.86971055043887,0,5.0412391531755389,0.89442066870550574,0,0,0,0,0.79834952520607716,0,0,0
6/02/2023 12:00:00 am,200.0360928895758,0,4.3332426386207885,0.83313970051614128,0,0,0,0,0.78015311976103985,0,0,0
7/02/2023 12:00:00 am,204.65194117115269,0,3.8227249425447383,0.7931233390321385,0,0,0,0,0.76616249490263333,0,0,0
8/02/2023 12:00:00 am,209.10176458880585,0,3.6361409561581866,0.81368246149497314,0,0,0,0,0.7456372839089721,0,0,0
9/02/2023 12:00:00 am,213.53241260905423,0,3.5665750910764302,0.86407292917196332,0,0,0,0,0.75036883462734105,0,0,0
10/02/2023 12:00:00 am,217.45667361786212,0,3.1084531878684629,0.81580782093943938,0,0,0,0,0.7439754754768666,0,0,0
11/02/2023 12:00:00 am,221.24186172938008,0,2.9478503777396554,0.83733773377829623,0,0,0,0,0.73367875815140016,0,0,0
12/02/2023 12:00:00 am,224.94035581117538,0,2.8267801572778239,0.87171392451747054,0,0,0,0,0.74283678919761509,0,0,0
13/02/2023 12:00:00 am,228.08247068352964,0,2.3551837722379219,0.7869311001163436,0,0,0,0,0.73981599375550455,0,0,0
14/02/2023 12:00:00 am,230.86661438677515,0,2.0474995157076137,0.73664418753789884,0,0,0,0,0.75019822631873379,0,0,0
15/02/2023 12:00:00 am,233.56255160798665,0,1.9439509577981084,0.75198626341338948,0,0,0,0,0.74441624363373837,0,0,0
16/02/2023 12:00:00 am,236.15795421651373,0,1.8321627891044443,0.76323981942265051,0,0,0,0,0.73266017284264751,0,0,0
17/02/2023 12:00:00 am,238.6857031673913,0,1.743962853938541,0.78378609693901591,0,0,0,0,0.71488557357663007,0,0,0
18/02/2023 12:00:00 am,241.21497051714641,0,1.7014499930978673,0.82781735665724554,0,0,0,0,0.70026389812811973,0,0,0
19/02/2023 12:00:00 am,244.33487223635058,0,2.0328601809057147,1.0870415382984584,0,0,0,0,0.89579784121545747,0,29.600000000000009,0
20/02/2023 12:00:00 am,247.33125406662839,0,1.8767025164234781,1.1196793138543464,0,0,0,0,0.91672222388531011,0,0,0
21/02/2023 12:00:00 am,250.21860587094292,0,1.7307200799207578,1.1566317243937765,0,0,0,0,0.91281302714254153,0,0,0
22/02/2023 12:00:00 am,252.7358052355396,0,1.4405418950134674,1.0766574695832047,0,0,0,0,0.93322897929505744,0,0,0
23/02/2023 12:00:00 am,254.85016603911663,0,1.1567084830843442,0.95765232049267823,0,0,0,0,0.93512319799996502,0,0,0
24/02/2023 12:00:00 am,256.98179283041151,0,1.1133677513714986,1.0182590399233709,0,0,0,0,0.92367358941077682,0,0,0
25/02/2023 12:00:00 am,259.03063171250562,0,1.0170657636439273,1.031773118450195,0,0,0,0,0.90948467292590551,0,0,0
26/02/2023 12:00:00 am,260.85541071287923,0,0.85967008494571928,0.96510891542791455,0,0,0,0,0.88959821106617121,0,0,0
27/02/2023 12:00:00 am,262.5922745209283,0,0.77601281145791745,0.96085099659116113,0,0,0,0,0.87229068822194944,0,0,0
28/02/2023 12:00:00 am,264.22510995659644,0,0.69059457723875539,0.94224085842938154,0,0,0,0,0.86829521388201525,0,0,0
1/03/2023 12:00:00 am,265.7868302113439,0,0.62418757917487255,0.93753267557261166,0,0,0,0,0.86438612817645821,0,0,0
2/03/2023 12:00:00 am,267.23535366099378,0,0.54650935680834323,0.90201409284150358,0,0,0,0,0.84941753730742031,0,0,0
3/03/2023 12:00:00 am,268.69556823200264,0,0.51885483818952594,0.94135973281937935,0,0,0,0,0.84885698743866378,0,0,0
4/03/2023 12:00:00 am,270.00149041691475,0,0.43653194136803108,0.86939024354411043,0,0,0,0,0.83347784042993767,0,0,0
