Date,SoilMineralN,UptakeN,ResidueN,SoilOMN,FertiliserN,CropN,ProductN,LostN,RSWC,Drainage,Irrigation,Green cover
24/01/2023 12:00:00 am,51.563057572712175,0.22369464107691783,0,1.7867522137890934,0,293.46268212523194,154.39641111812577,0,1,0,0,0.033922851734266346
25/01/2023 12:00:00 am,50.876593205755128,0.21511124610702836,-2.3815738513932976,1.9102207305432808,0,293.67779337133896,154.50958531850296,0,0.97087837837837832,0,0,0
26/01/2023 12:00:00 am,50.780264560357466,0,-2.0790818832724138,1.9827532378747548,0,0,0,0,0.96964102447041645,0,0,0
27/01/2023 12:00:00 am,51.012815224861463,0,-1.609047459546634,1.8415981240506283,0,0,0,0,0.95782037308377577,0,0,0
28/01/2023 12:00:00 am,51.483250074477766,0,-1.2529384942477586,1.7233733438640633,0,0,0,0,0.93356232119947169,0,0,0
29/01/2023 12:00:00 am,52.196694030815003,0,-1.0580263210115799,1.7714702773488207,0,0,0,0,0.90844290083948731,0,0,0
30/01/2023 12:00:00 am,53.110477354809007,0,-0.84046988143632539,1.7542532054303328,0,0,0,0,0.88327087257242065,0,0,0
31/01/2023 12:00:00 am,54.20331973586746,0,-0.65153574520441282,1.7443781262628693,0,0,0,0,0.85518739714767666,0,0,0
1/02/2023 12:00:00 am,55.506441700398774,0,-0.50001929461217109,1.8031412591434839,0,0,0,0,0.84901966371896187,0,0,0
2/02/2023 12:00:00 am,56.866922877759606,0,-0.32407877066665414,1.6845599480274815,0,0,0,0,0.83046772777056033,0,0,0
3/02/2023 12:00:00 am,58.254307120952568,0,-0.19090184090587137,1.578286084098838,0,0,0,0,0.81247314452379238,0,0,0
4/02/2023 12:00:00 am,59.724242253859408,0,-0.092104591685352233,1.5620397245921922,0,0,0,0,0.81516814524982251,0,0,0
5/02/2023 12:00:00 am,61.147436128738782,0,-0.0078791950494334628,1.4310730699288092,0,0,0,0,0.79834952520607716,0,0,0
6/02/2023 12:00:00 am,62.532858176639387,0,0.052398527074775103,1.3330235208258263,0,0,0,0,0.78015311976103985,0,0,0
7/02/2023 12:00:00 am,63.90055680741964,0,0.098701288328834735,1.2689973424514216,0,0,0,0,0.76616249490263333,0,0,0
8/02/2023 12:00:00 am,65.348881547496504,0,0.14643280168489881,1.3018919383919572,0,0,0,0,0.7456372839089721,0,0,0
9/02/2023 12:00:00 am,66.932472124492108,0,0.20107389032045297,1.3825166866751415,0,0,0,0,0.75036883462734105,0,0,0
10/02/2023 12:00:00 am,68.466671219934085,0,0.2289065819388707,1.3052925135031033,0,0,0,0,0.7439754754768666,0,0,0
11/02/2023 12:00:00 am,70.077002197630634,0,0.27059060365126442,1.3397403740452742,0,0,0,0,0.73367875815140016,0,0,0
12/02/2023 12:00:00 am,71.787978140402771,0,0.31623366354418181,1.3947422792279529,0,0,0,0,0.74283678919761509,0,0,0
13/02/2023 12:00:00 am,73.359716579019789,0,0.31264867843086819,1.2590897601861502,0,0,0,0,0.73981599375550455,0,0,0
14/02/2023 12:00:00 am,74.852010523056776,0,0.31366324397635559,1.1786307000606382,0,0,0,0,0.75019822631873379,0,0,0
15/02/2023 12:00:00 am,76.394228581273595,0,0.33904003675539585,1.2031780214614234,0,0,0,0,0.74441624363373837,0,0,0
16/02/2023 12:00:00 am,77.976992253592329,0,0.36157996124250147,1.2211837110762409,0,0,0,0,0.73266017284264751,0,0,0
17/02/2023 12:00:00 am,79.618675047913086,0,0.38762503921833336,1.2540577551024257,0,0,0,0,0.71488557357663007,0,0,0
18/02/2023 12:00:00 am,81.368411613310158,0,0.42522879474548336,1.3245077706515931,0,0,0,0,0.70026389812811973,0,0,0
19/02/2023 12:00:00 am,83.687288015425963,0,0.57960994083827355,1.7392664612775339,0,0,0,0,0.89579784121545747,0,29.600000000000009,0
20/02/2023 12:00:00 am,86.096739480319755,0,0.6179645627268382,1.7914869021669544,0,0,0,0,0.91672222388531011,0,0,0
21/02/2023 12:00:00 am,88.603495146185949,0,0.65614490683614424,1.8506107590300427,0,0,0,0,0.91281302714254153,0,0,0
22/02/2023 12:00:00 am,90.949448712681971,0,0.62330161516289362,1.7226519513331278,0,0,0,0,0.93322897929505744,0,0,0
23/02/2023 12:00:00 am,93.043666035845504,0,0.56197361037524729,1.5322437127882853,0,0,0,0,0.93512319799996502,0,0,0
24/02/2023 12:00:00 am,95.275936455021366,0,0.60305595529846912,1.6292144638773938,0,0,0,0,0.92367358941077682,0,0,0
25/02/2023 12:00:00 am,97.5414856158974,0,0.61471217135572509,1.6508369895203121,0,0,0,0,0.90948467292590551,0,0,0
26/02/2023 12:00:00 am,99.662212095769775,0,0.57655221518771604,1.5441742646846635,0,0,0,0,0.88959821106617121,0,0,0
27/02/2023 12:00:00 am,101.77357547024764,0,0.57400177993200963,1.5373615945458579,0,0,0,0,0.87229068822194944,0,0,0
28/02/2023 12:00:00 am,103.84276765740105,0,0.56160681366641896,1.5075853734870106,0,0,0,0,0.86829521388201525,0,0,0
1/03/2023 12:00:00 am,105.89925116343306,0,0.55643122511582455,1.5000522809161787,0,0,0,0,0.86438612817645821,0,0,0
2/03/2023 12:00:00 am,107.87466986243196,0,0.53219615045249569,1.4432225485464059,0,0,0,0,0.84941753730742031,0,0,0
3/03/2023 12:00:00 am,109.93209018861822,0,0.55124475367525605,1.5061755725110073,0,0,0,0,0.84885698743866378,0,0,0
4/03/2023 12:00:00 am,111.82774865933185,0,0.50463408104305607,1.391024389670577,0,0,0,0,0.83347784042993767,0,0,0
